Sample in Buffer,Sample in Window,TRIGGER,voltmeter2_inst/adc_data[7:0],voltmeter2_inst/sin_wave[13:0],voltmeter2_inst/vrms[12:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,SIGNED,UNSIGNED
3033,3033,0,111,-1210,703
3034,3034,0,111,-1210,703
3035,3035,0,111,-625,703
3036,3036,0,111,-625,703
3037,3037,0,111,-625,703
3038,3038,0,96,-625,703
3039,3039,0,111,-625,703
3040,3040,0,111,-1210,703
3041,3041,0,111,-625,703
3042,3042,0,111,-625,703
3043,3043,0,111,-625,703
3044,3044,0,111,-625,703
3045,3045,0,110,-625,703
3046,3046,0,111,-625,703
3047,3047,0,110,-664,703
3048,3048,0,111,-625,703
3049,3049,0,110,-664,703
3050,3050,0,111,-625,703
3051,3051,0,110,-664,703
3052,3052,0,110,-625,703
3053,3053,0,110,-664,703
3054,3054,0,110,-664,703
3055,3055,0,110,-664,703
3056,3056,0,110,-664,703
3057,3057,0,110,-664,703
3058,3058,0,110,-664,703
3059,3059,0,110,-664,703
3060,3060,0,110,-664,703
3061,3061,0,110,-664,703
3062,3062,0,110,-664,703
3063,3063,0,110,-664,703
3064,3064,0,110,-664,703
3065,3065,0,109,-664,703
3066,3066,0,110,-664,703
3067,3067,0,109,-703,703
3068,3068,0,110,-664,703
3069,3069,0,109,-703,703
3070,3070,0,110,-664,703
3071,3071,0,109,-703,703
3072,3072,0,109,-664,703
3073,3073,0,109,-703,703
3074,3074,0,109,-703,703
3075,3075,0,109,-703,703
3076,3076,0,109,-703,703
3077,3077,0,109,-703,703
3078,3078,0,109,-703,703
3079,3079,0,109,-703,703
3080,3080,0,109,-703,703
3081,3081,0,109,-703,703
3082,3082,0,109,-703,703
3083,3083,0,109,-703,703
3084,3084,0,109,-703,703
3085,3085,0,109,-703,703
3086,3086,0,109,-703,703
3087,3087,0,109,-703,703
3088,3088,0,109,-703,703
3089,3089,0,109,-703,703
3090,3090,0,109,-703,703
3091,3091,0,109,-703,703
3092,3092,0,109,-703,703
3093,3093,0,109,-703,703
3094,3094,0,109,-703,703
3095,3095,0,109,-703,703
3096,3096,0,109,-703,703
3097,3097,0,109,-703,703
3098,3098,0,108,-703,703
3099,3099,0,109,-703,703
3100,3100,0,108,-742,703
3101,3101,0,109,-703,703
3102,3102,0,109,-742,703
3103,3103,0,109,-703,703
3104,3104,0,108,-703,703
3105,3105,0,108,-703,703
3106,3106,0,108,-742,703
3107,3107,0,109,-742,703
3108,3108,0,109,-742,703
3109,3109,0,108,-703,703
3110,3110,0,108,-703,703
3111,3111,0,108,-742,703
3112,3112,0,108,-742,703
3113,3113,0,108,-742,703
3114,3114,0,108,-742,703
3115,3115,0,109,-742,703
3116,3116,0,108,-742,703
3117,3117,0,108,-703,703
3118,3118,0,108,-742,703
3119,3119,0,108,-742,703
3120,3120,0,108,-742,703
3121,3121,0,108,-742,703
3122,3122,0,108,-742,703
3123,3123,0,108,-742,703
3124,3124,0,108,-742,703
3125,3125,0,108,-742,703
3126,3126,0,108,-742,703
3127,3127,0,108,-742,703
3128,3128,0,108,-742,703
3129,3129,0,108,-742,703
3130,3130,0,108,-742,703
3131,3131,0,108,-742,703
3132,3132,0,108,-742,703
3133,3133,0,108,-742,703
3134,3134,0,108,-742,703
3135,3135,0,108,-742,703
3136,3136,0,108,-742,703
3137,3137,0,108,-742,703
3138,3138,0,108,-742,703
3139,3139,0,108,-742,703
3140,3140,0,108,-742,703
3141,3141,0,108,-742,703
3142,3142,0,108,-742,703
3143,3143,0,108,-742,703
3144,3144,0,108,-742,703
3145,3145,0,108,-742,703
3146,3146,0,108,-742,703
3147,3147,0,108,-742,703
3148,3148,0,108,-742,703
3149,3149,0,108,-742,703
3150,3150,0,108,-742,703
3151,3151,0,108,-742,703
3152,3152,0,108,-742,703
3153,3153,0,108,-742,703
3154,3154,0,108,-742,703
3155,3155,0,108,-742,703
3156,3156,0,108,-742,703
3157,3157,0,108,-742,703
3158,3158,0,108,-742,703
3159,3159,0,108,-742,703
3160,3160,0,108,-742,703
3161,3161,0,108,-742,703
3162,3162,0,108,-742,703
3163,3163,0,108,-742,703
3164,3164,0,108,-742,703
3165,3165,0,108,-742,703
3166,3166,0,108,-742,703
3167,3167,0,108,-742,703
3168,3168,0,108,-742,703
3169,3169,0,108,-742,703
3170,3170,0,108,-742,703
3171,3171,0,108,-742,703
3172,3172,0,108,-742,703
3173,3173,0,108,-742,703
3174,3174,0,108,-742,703
3175,3175,0,108,-742,703
3176,3176,0,108,-742,703
3177,3177,0,108,-742,703
3178,3178,0,108,-742,703
3179,3179,0,108,-742,703
3180,3180,0,109,-742,703
3181,3181,0,108,-742,703
3182,3182,0,108,-703,703
3183,3183,0,109,-742,703
3184,3184,0,109,-742,703
3185,3185,0,109,-703,703
3186,3186,0,108,-703,703
3187,3187,0,108,-703,703
3188,3188,0,109,-742,703
3189,3189,0,108,-742,703
3190,3190,0,108,-703,703
3191,3191,0,109,-742,703
3192,3192,0,109,-742,703
3193,3193,0,109,-703,703
3194,3194,0,108,-703,703
3195,3195,0,109,-703,703
3196,3196,0,108,-742,703
3197,3197,0,109,-703,703
3198,3198,0,109,-742,703
3199,3199,0,108,-703,703
3200,3200,0,108,-703,703
3201,3201,0,109,-742,703
3202,3202,0,109,-742,703
3203,3203,0,109,-703,703
3204,3204,0,108,-703,703
3205,3205,0,108,-703,703
3206,3206,0,109,-742,703
3207,3207,0,109,-742,703
3208,3208,0,109,-703,703
3209,3209,0,109,-703,703
3210,3210,0,109,-703,703
3211,3211,0,109,-703,703
3212,3212,0,109,-703,703
3213,3213,0,109,-703,703
3214,3214,0,109,-703,703
3215,3215,0,109,-703,703
3216,3216,0,109,-703,703
3217,3217,0,109,-703,703
3218,3218,0,109,-703,703
3219,3219,0,109,-703,703
3220,3220,0,109,-703,703
3221,3221,0,109,-703,703
3222,3222,0,109,-703,703
3223,3223,0,109,-703,703
3224,3224,0,109,-703,703
3225,3225,0,109,-703,703
3226,3226,0,109,-703,703
3227,3227,0,109,-703,703
3228,3228,0,109,-703,703
3229,3229,0,109,-703,703
3230,3230,0,109,-703,703
3231,3231,0,109,-703,703
3232,3232,0,109,-703,703
3233,3233,0,109,-703,703
3234,3234,0,109,-703,703
3235,3235,0,109,-703,703
3236,3236,0,109,-703,703
3237,3237,0,109,-703,703
3238,3238,0,109,-703,703
3239,3239,0,109,-703,703
3240,3240,0,109,-703,703
3241,3241,0,109,-703,703
3242,3242,0,109,-703,703
3243,3243,0,109,-703,703
3244,3244,0,109,-703,703
3245,3245,0,109,-703,703
3246,3246,0,109,-703,703
3247,3247,0,109,-703,703
3248,3248,0,109,-703,703
3249,3249,0,109,-703,703
3250,3250,0,109,-703,703
3251,3251,0,109,-703,703
3252,3252,0,110,-703,703
3253,3253,0,109,-703,703
3254,3254,0,109,-664,703
3255,3255,0,109,-703,703
3256,3256,0,110,-703,703
3257,3257,0,109,-703,703
3258,3258,0,109,-664,703
3259,3259,0,109,-703,703
3260,3260,0,110,-703,703
3261,3261,0,109,-703,703
3262,3262,0,110,-664,703
3263,3263,0,109,-703,703
3264,3264,0,110,-664,703
3265,3265,0,109,-703,703
3266,3266,0,109,-664,703
3267,3267,0,109,-703,703
3268,3268,0,110,-703,703
3269,3269,0,109,-703,703
3270,3270,0,110,-664,703
3271,3271,0,109,-703,703
3272,3272,0,110,-664,703
3273,3273,0,109,-703,703
3274,3274,0,110,-664,703
3275,3275,0,109,-703,703
3276,3276,0,110,-664,703
3277,3277,0,109,-703,703
3278,3278,0,110,-664,703
3279,3279,0,109,-703,703
3280,3280,0,110,-664,703
3281,3281,0,109,-703,703
3282,3282,0,110,-664,703
3283,3283,0,109,-703,703
3284,3284,0,110,-664,703
3285,3285,0,110,-703,703
3286,3286,0,110,-664,703
3287,3287,0,110,-664,703
3288,3288,0,110,-664,703
3289,3289,0,110,-664,703
3290,3290,0,110,-664,703
3291,3291,0,109,-664,703
3292,3292,0,110,-664,703
3293,3293,0,110,-703,703
3294,3294,0,110,-664,703
3295,3295,0,110,-664,703
3296,3296,0,110,-664,703
3297,3297,0,110,-664,703
3298,3298,0,110,-664,703
3299,3299,0,110,-664,703
3300,3300,0,110,-664,703
3301,3301,0,110,-664,703
3302,3302,0,110,-664,703
3303,3303,0,110,-664,703
3304,3304,0,110,-664,703
3305,3305,0,110,-664,703
3306,3306,0,110,-664,703
3307,3307,0,110,-664,703
3308,3308,0,110,-664,703
3309,3309,0,110,-664,703
3310,3310,0,110,-664,703
3311,3311,0,110,-664,703
3312,3312,0,110,-664,703
3313,3313,0,110,-664,703
3314,3314,0,110,-664,703
3315,3315,0,110,-664,703
3316,3316,0,110,-664,703
3317,3317,0,110,-664,703
3318,3318,0,110,-664,703
3319,3319,0,110,-664,703
3320,3320,0,110,-664,703
3321,3321,0,110,-664,703
3322,3322,0,111,-664,703
3323,3323,0,110,-664,703
3324,3324,0,110,-625,703
3325,3325,0,110,-664,703
3326,3326,0,111,-664,703
3327,3327,0,110,-664,703
3328,3328,0,111,-625,703
3329,3329,0,110,-664,703
3330,3330,0,111,-625,703
3331,3331,0,110,-664,703
3332,3332,0,111,-625,703
3333,3333,0,110,-664,703
3334,3334,0,111,-625,703
3335,3335,0,110,-664,703
3336,3336,0,111,-625,703
3337,3337,0,110,-664,703
3338,3338,0,111,-625,703
3339,3339,0,110,-664,703
3340,3340,0,111,-625,703
3341,3341,0,110,-664,703
3342,3342,0,111,-625,703
3343,3343,0,110,-664,703
3344,3344,0,111,-625,703
3345,3345,0,110,-664,703
3346,3346,0,111,-625,703
3347,3347,0,110,-664,703
3348,3348,0,111,-625,703
3349,3349,0,111,-664,703
3350,3350,0,111,-625,703
3351,3351,0,110,-625,703
3352,3352,0,111,-625,703
3353,3353,0,111,-664,703
3354,3354,0,111,-625,703
3355,3355,0,111,-625,703
3356,3356,0,111,-625,703
3357,3357,0,111,-625,703
3358,3358,0,111,-625,703
3359,3359,0,111,-625,703
3360,3360,0,111,-625,703
3361,3361,0,111,-625,703
3362,3362,0,111,-625,703
3363,3363,0,111,-625,703
3364,3364,0,111,-625,703
3365,3365,0,111,-625,703
3366,3366,0,111,-625,703
3367,3367,0,111,-625,703
3368,3368,0,111,-625,703
3369,3369,0,111,-625,703
3370,3370,0,111,-625,703
3371,3371,0,111,-625,703
3372,3372,0,111,-625,703
3373,3373,0,111,-625,703
3374,3374,0,111,-625,703
3375,3375,0,111,-625,703
3376,3376,0,111,-625,703
3377,3377,0,111,-625,703
3378,3378,0,111,-625,703
3379,3379,0,111,-625,703
3380,3380,0,111,-625,703
3381,3381,0,111,-625,703
3382,3382,0,111,-625,703
3383,3383,0,111,-625,703
3384,3384,0,111,-625,703
3385,3385,0,111,-625,703
3386,3386,0,96,-625,703
3387,3387,0,111,-625,703
3388,3388,0,111,-1210,703
3389,3389,0,111,-625,703
3390,3390,0,111,-625,703
3391,3391,0,111,-625,703
3392,3392,0,111,-625,703
3393,3393,0,111,-625,703
3394,3394,0,111,-625,703
3395,3395,0,111,-625,703
3396,3396,0,96,-625,703
3397,3397,0,111,-625,703
3398,3398,0,111,-1210,703
3399,3399,0,96,-625,703
3400,3400,0,96,-625,703
3401,3401,0,111,-1210,703
3402,3402,0,96,-1210,703
3403,3403,0,111,-625,703
3404,3404,0,96,-1210,703
3405,3405,0,96,-625,703
3406,3406,0,111,-1210,703
3407,3407,0,111,-1210,703
3408,3408,0,96,-625,703
3409,3409,0,111,-625,703
3410,3410,0,96,-1210,703
3411,3411,0,111,-625,703
3412,3412,0,96,-1210,703
3413,3413,0,96,-625,703
3414,3414,0,96,-1210,703
3415,3415,0,96,-1210,703
3416,3416,0,96,-1210,703
3417,3417,0,96,-1210,703
3418,3418,0,96,-1210,703
3419,3419,0,111,-1210,703
3420,3420,0,96,-1210,703
3421,3421,0,96,-625,703
3422,3422,0,111,-1210,703
3423,3423,0,96,-1210,703
3424,3424,0,96,-625,703
3425,3425,0,111,-1210,703
3426,3426,0,96,-1210,703
3427,3427,0,96,-625,703
3428,3428,0,96,-1210,703
3429,3429,0,96,-1210,703
3430,3430,0,96,-1210,703
3431,3431,0,96,-1210,703
3432,3432,0,96,-1210,703
3433,3433,0,96,-1210,703
3434,3434,0,96,-1210,703
3435,3435,0,96,-1210,703
3436,3436,0,96,-1210,703
3437,3437,0,96,-1210,703
3438,3438,0,96,-1210,703
3439,3439,0,96,-1210,703
3440,3440,0,96,-1210,703
3441,3441,0,96,-1210,703
3442,3442,0,96,-1210,703
3443,3443,0,96,-1210,703
3444,3444,0,96,-1210,703
3445,3445,0,96,-1210,703
3446,3446,0,96,-1210,703
3447,3447,0,96,-1210,703
3448,3448,0,96,-1210,703
3449,3449,0,96,-1210,703
3450,3450,0,96,-1210,703
3451,3451,0,96,-1210,703
3452,3452,0,96,-1210,703
3453,3453,0,96,-1210,703
3454,3454,0,96,-1210,703
3455,3455,0,96,-1210,703
3456,3456,0,96,-1210,703
3457,3457,0,96,-1210,703
3458,3458,0,96,-1210,703
3459,3459,0,96,-1210,703
3460,3460,0,96,-1210,703
3461,3461,0,96,-1210,703
3462,3462,0,96,-1210,703
3463,3463,0,96,-1210,703
3464,3464,0,96,-1210,703
3465,3465,0,96,-1210,703
3466,3466,0,96,-1210,703
3467,3467,0,96,-1210,703
3468,3468,0,96,-1210,703
3469,3469,0,96,-1210,703
3470,3470,0,96,-1210,703
3471,3471,0,96,-1210,703
3472,3472,0,96,-1210,703
3473,3473,0,96,-1210,703
3474,3474,0,96,-1210,703
3475,3475,0,96,-1210,703
3476,3476,0,96,-1210,703
3477,3477,0,111,-1210,703
3478,3478,0,111,-1210,703
3479,3479,0,111,-625,703
3480,3480,0,111,-625,703
3481,3481,0,111,-625,703
3482,3482,0,111,-625,703
3483,3483,0,111,-625,703
3484,3484,0,111,-625,703
3485,3485,0,111,-625,703
3486,3486,0,111,-625,703
3487,3487,0,111,-625,703
3488,3488,0,111,-625,703
3489,3489,0,111,-625,703
3490,3490,0,111,-625,703
3491,3491,0,110,-625,703
3492,3492,0,111,-625,703
3493,3493,0,110,-664,703
3494,3494,0,111,-625,703
3495,3495,0,110,-664,703
3496,3496,0,110,-625,703
3497,3497,0,110,-664,703
3498,3498,0,111,-664,703
3499,3499,0,110,-664,703
3500,3500,0,110,-625,703
3501,3501,0,110,-664,703
3502,3502,0,110,-664,703
3503,3503,0,110,-664,703
3504,3504,0,110,-664,703
3505,3505,0,109,-664,703
3506,3506,0,110,-664,703
3507,3507,0,109,-703,703
3508,3508,0,110,-664,703
3509,3509,0,109,-703,703
3510,3510,0,110,-664,703
3511,3511,0,109,-703,703
3512,3512,0,110,-664,703
3513,3513,0,109,-703,703
3514,3514,0,110,-664,703
3515,3515,0,109,-703,703
3516,3516,0,110,-664,703
3517,3517,0,109,-703,703
3518,3518,0,109,-664,703
3519,3519,0,109,-703,703
3520,3520,0,109,-703,703
3521,3521,0,109,-703,703
3522,3522,0,109,-703,703
3523,3523,0,109,-703,703
3524,3524,0,109,-703,703
3525,3525,0,109,-703,703
3526,3526,0,109,-703,703
3527,3527,0,109,-703,703
3528,3528,0,109,-703,703
3529,3529,0,109,-703,703
3530,3530,0,109,-703,703
3531,3531,0,109,-703,703
3532,3532,0,109,-703,703
3533,3533,0,109,-703,703
3534,3534,0,109,-703,703
3535,3535,0,109,-703,703
3536,3536,0,109,-703,703
3537,3537,0,109,-703,703
3538,3538,0,109,-703,703
3539,3539,0,109,-703,703
3540,3540,0,109,-703,703
3541,3541,0,109,-703,703
3542,3542,0,109,-703,703
3543,3543,0,109,-703,703
3544,3544,0,109,-703,703
3545,3545,0,109,-703,703
3546,3546,0,109,-703,703
3547,3547,0,109,-703,703
3548,3548,0,109,-703,703
3549,3549,0,108,-703,703
3550,3550,0,109,-703,703
3551,3551,0,109,-742,703
3552,3552,0,108,-703,703
3553,3553,0,108,-703,703
3554,3554,0,108,-742,703
3555,3555,0,109,-742,703
3556,3556,0,108,-742,703
3557,3557,0,108,-703,703
3558,3558,0,108,-742,703
3559,3559,0,108,-742,703
3560,3560,0,108,-742,703
3561,3561,0,108,-742,703
3562,3562,0,108,-742,703
3563,3563,0,108,-742,703
3564,3564,0,108,-742,703
3565,3565,0,108,-742,703
3566,3566,0,108,-742,703
3567,3567,0,108,-742,703
3568,3568,0,108,-742,703
3569,3569,0,108,-742,703
3570,3570,0,108,-742,703
3571,3571,0,108,-742,703
3572,3572,0,108,-742,703
3573,3573,0,108,-742,703
3574,3574,0,108,-742,703
3575,3575,0,108,-742,703
3576,3576,0,108,-742,703
3577,3577,0,108,-742,703
3578,3578,0,108,-742,703
3579,3579,0,108,-742,703
3580,3580,0,108,-742,703
3581,3581,0,108,-742,703
3582,3582,0,108,-742,703
3583,3583,0,108,-742,703
3584,3584,0,108,-742,703
3585,3585,0,108,-742,703
3586,3586,0,108,-742,703
3587,3587,0,108,-742,703
3588,3588,0,108,-742,703
3589,3589,0,108,-742,703
3590,3590,0,108,-742,703
3591,3591,0,108,-742,703
3592,3592,0,108,-742,703
3593,3593,0,108,-742,703
3594,3594,0,108,-742,703
3595,3595,0,108,-742,703
3596,3596,0,108,-742,703
3597,3597,0,108,-742,703
3598,3598,0,108,-742,703
3599,3599,0,108,-742,703
3600,3600,0,108,-742,703
3601,3601,0,108,-742,703
3602,3602,0,108,-742,703
3603,3603,0,108,-742,703
3604,3604,0,108,-742,703
3605,3605,0,108,-742,703
3606,3606,0,108,-742,703
3607,3607,0,108,-742,703
3608,3608,0,108,-742,703
3609,3609,0,108,-742,703
3610,3610,0,108,-742,703
3611,3611,0,108,-742,703
3612,3612,0,108,-742,703
3613,3613,0,108,-742,703
3614,3614,0,108,-742,703
3615,3615,0,108,-742,703
3616,3616,0,108,-742,703
3617,3617,0,108,-742,703
3618,3618,0,108,-742,703
3619,3619,0,108,-742,703
3620,3620,0,108,-742,703
3621,3621,0,108,-742,703
3622,3622,0,108,-742,703
3623,3623,0,108,-742,703
3624,3624,0,108,-742,703
3625,3625,0,108,-742,703
3626,3626,0,108,-742,703
3627,3627,0,108,-742,703
3628,3628,0,108,-742,703
3629,3629,0,108,-742,703
3630,3630,0,108,-742,703
3631,3631,0,108,-742,703
3632,3632,0,109,-742,703
3633,3633,0,108,-742,703
3634,3634,0,108,-703,703
3635,3635,0,109,-742,703
3636,3636,0,108,-742,703
3637,3637,0,108,-703,703
3638,3638,0,108,-742,703
3639,3639,0,108,-742,703
3640,3640,0,108,-742,703
3641,3641,0,109,-742,703
3642,3642,0,108,-742,703
3643,3643,0,109,-703,703
3644,3644,0,108,-742,703
3645,3645,0,108,-703,703
3646,3646,0,108,-742,703
3647,3647,0,109,-742,703
3648,3648,0,109,-742,703
3649,3649,0,109,-703,703
3650,3650,0,109,-703,703
3651,3651,0,109,-703,703
3652,3652,0,109,-703,703
3653,3653,0,109,-703,703
3654,3654,0,109,-703,703
3655,3655,0,109,-703,703
3656,3656,0,109,-703,703
3657,3657,0,109,-703,703
3658,3658,0,109,-703,703
3659,3659,0,109,-703,703
3660,3660,0,109,-703,703
3661,3661,0,109,-703,703
3662,3662,0,109,-703,703
3663,3663,0,109,-703,703
3664,3664,0,109,-703,703
3665,3665,0,109,-703,703
3666,3666,0,109,-703,703
3667,3667,0,109,-703,703
3668,3668,0,109,-703,703
3669,3669,0,109,-703,703
3670,3670,0,109,-703,703
3671,3671,0,109,-703,703
3672,3672,0,109,-703,703
3673,3673,0,109,-703,703
3674,3674,0,109,-703,703
3675,3675,0,109,-703,703
3676,3676,0,109,-703,703
3677,3677,0,109,-703,703
3678,3678,0,109,-703,703
3679,3679,0,109,-703,703
3680,3680,0,109,-703,703
3681,3681,0,109,-703,703
3682,3682,0,109,-703,703
3683,3683,0,109,-703,703
3684,3684,0,109,-703,703
3685,3685,0,109,-703,703
3686,3686,0,109,-703,703
3687,3687,0,109,-703,703
3688,3688,0,109,-703,703
3689,3689,0,109,-703,703
3690,3690,0,109,-703,703
3691,3691,0,109,-703,703
3692,3692,0,110,-703,703
3693,3693,0,109,-703,703
3694,3694,0,110,-664,703
3695,3695,0,109,-703,703
3696,3696,0,110,-664,703
3697,3697,0,109,-703,703
3698,3698,0,109,-664,703
3699,3699,0,109,-703,703
3700,3700,0,109,-703,703
3701,3701,0,109,-703,703
3702,3702,0,109,-703,703
3703,3703,0,109,-703,703
3704,3704,0,109,-703,703
3705,3705,0,109,-703,703
3706,3706,0,109,-703,703
3707,3707,0,109,-703,703
3708,3708,0,110,-703,703
3709,3709,0,109,-703,703
3710,3710,0,110,-664,703
3711,3711,0,109,-703,703
3712,3712,0,110,-664,703
3713,3713,0,109,-703,703
3714,3714,0,109,-664,703
3715,3715,0,109,-703,703
3716,3716,0,110,-703,703
3717,3717,0,109,-703,703
3718,3718,0,110,-664,703
3719,3719,0,109,-703,703
3720,3720,0,110,-664,703
3721,3721,0,110,-703,703
3722,3722,0,110,-664,703
3723,3723,0,109,-664,703
3724,3724,0,110,-664,703
3725,3725,0,109,-703,703
3726,3726,0,110,-664,703
3727,3727,0,109,-703,703
3728,3728,0,110,-664,703
3729,3729,0,109,-703,703
3730,3730,0,110,-664,703
3731,3731,0,109,-703,703
3732,3732,0,110,-664,703
3733,3733,0,110,-703,703
3734,3734,0,110,-664,703
3735,3735,0,109,-664,703
3736,3736,0,110,-664,703
3737,3737,0,109,-703,703
3738,3738,0,110,-664,703
3739,3739,0,110,-703,703
3740,3740,0,110,-664,703
3741,3741,0,109,-664,703
3742,3742,0,110,-664,703
3743,3743,0,110,-703,703
3744,3744,0,110,-664,703
3745,3745,0,110,-664,703
3746,3746,0,110,-664,703
3747,3747,0,110,-664,703
3748,3748,0,110,-664,703
3749,3749,0,110,-664,703
3750,3750,0,110,-664,703
3751,3751,0,110,-664,703
3752,3752,0,110,-664,703
3753,3753,0,110,-664,703
3754,3754,0,110,-664,703
3755,3755,0,110,-664,703
3756,3756,0,110,-664,703
3757,3757,0,110,-664,703
3758,3758,0,110,-664,703
3759,3759,0,110,-664,703
3760,3760,0,110,-664,703
3761,3761,0,110,-664,703
3762,3762,0,111,-664,703
3763,3763,0,110,-664,703
3764,3764,0,110,-625,703
3765,3765,0,110,-664,703
3766,3766,0,111,-664,703
3767,3767,0,110,-664,703
3768,3768,0,111,-625,703
3769,3769,0,110,-664,703
3770,3770,0,110,-625,703
3771,3771,0,110,-664,703
3772,3772,0,111,-664,703
3773,3773,0,110,-664,703
3774,3774,0,111,-625,703
3775,3775,0,110,-664,703
3776,3776,0,111,-625,703
3777,3777,0,110,-664,703
3778,3778,0,111,-625,703
3779,3779,0,110,-664,703
3780,3780,0,111,-625,703
3781,3781,0,110,-664,703
3782,3782,0,111,-625,703
3783,3783,0,110,-664,703
3784,3784,0,111,-625,703
3785,3785,0,110,-664,703
3786,3786,0,111,-625,703
3787,3787,0,111,-664,703
3788,3788,0,111,-625,703
3789,3789,0,110,-625,703
3790,3790,0,111,-625,703
3791,3791,0,110,-664,703
3792,3792,0,111,-625,703
3793,3793,0,110,-664,703
3794,3794,0,111,-625,703
3795,3795,0,110,-664,703
3796,3796,0,111,-625,703
3797,3797,0,111,-664,703
3798,3798,0,111,-625,703
3799,3799,0,111,-625,703
3800,3800,0,111,-625,703
3801,3801,0,111,-625,703
3802,3802,0,111,-625,703
3803,3803,0,111,-625,703
3804,3804,0,111,-625,703
3805,3805,0,111,-625,703
3806,3806,0,111,-625,703
3807,3807,0,111,-625,703
3808,3808,0,111,-625,703
3809,3809,0,111,-625,703
3810,3810,0,111,-625,703
3811,3811,0,111,-625,703
3812,3812,0,111,-625,703
3813,3813,0,111,-625,703
3814,3814,0,111,-625,703
3815,3815,0,111,-625,703
3816,3816,0,111,-625,703
3817,3817,0,111,-625,703
3818,3818,0,111,-625,703
3819,3819,0,111,-625,703
3820,3820,0,111,-625,703
3821,3821,0,111,-625,703
3822,3822,0,111,-625,703
3823,3823,0,111,-625,703
3824,3824,0,111,-625,703
3825,3825,0,111,-625,703
3826,3826,0,111,-625,703
3827,3827,0,111,-625,703
3828,3828,0,111,-625,703
3829,3829,0,111,-625,703
3830,3830,0,111,-625,703
3831,3831,0,111,-625,703
3832,3832,0,111,-625,703
3833,3833,0,111,-625,703
3834,3834,0,111,-625,703
3835,3835,0,111,-625,703
3836,3836,0,96,-625,703
3837,3837,0,111,-625,703
3838,3838,0,111,-1210,703
3839,3839,0,111,-625,703
3840,3840,0,111,-625,703
3841,3841,0,111,-625,703
3842,3842,0,96,-625,703
3843,3843,0,111,-625,703
3844,3844,0,96,-1210,703
3845,3845,0,111,-625,703
3846,3846,0,111,-1210,703
3847,3847,0,96,-625,703
3848,3848,0,111,-625,703
3849,3849,0,111,-1210,703
3850,3850,0,96,-625,703
3851,3851,0,111,-625,703
3852,3852,0,96,-1210,703
3853,3853,0,96,-625,703
3854,3854,0,96,-1210,703
3855,3855,0,96,-1210,703
3856,3856,0,96,-1210,703
3857,3857,0,111,-1210,703
3858,3858,0,96,-1210,703
3859,3859,0,96,-625,703
3860,3860,0,96,-1210,703
3861,3861,0,96,-1210,703
3862,3862,0,96,-1210,703
3863,3863,0,96,-1210,703
3864,3864,0,96,-1210,703
3865,3865,0,96,-1210,703
3866,3866,0,96,-1210,703
3867,3867,0,96,-1210,703
3868,3868,0,96,-1210,703
3869,3869,0,96,-1210,703
3870,3870,0,96,-1210,703
3871,3871,0,96,-1210,703
3872,3872,0,96,-1210,703
3873,3873,0,96,-1210,703
3874,3874,0,96,-1210,703
3875,3875,0,96,-1210,703
3876,3876,0,96,-1210,703
3877,3877,0,111,-1210,703
3878,3878,0,96,-1210,703
3879,3879,0,111,-625,703
3880,3880,0,96,-1210,703
3881,3881,0,96,-625,703
3882,3882,0,96,-1210,703
3883,3883,0,96,-1210,703
3884,3884,0,96,-1210,703
3885,3885,0,96,-1210,703
3886,3886,0,96,-1210,703
3887,3887,0,96,-1210,703
3888,3888,0,96,-1210,703
3889,3889,0,96,-1210,703
3890,3890,0,96,-1210,703
3891,3891,0,96,-1210,703
3892,3892,0,96,-1210,703
3893,3893,0,96,-1210,703
3894,3894,0,96,-1210,703
3895,3895,0,96,-1210,703
3896,3896,0,96,-1210,703
3897,3897,0,96,-1210,703
3898,3898,0,96,-1210,703
3899,3899,0,96,-1210,703
3900,3900,0,96,-1210,703
3901,3901,0,96,-1210,703
3902,3902,0,96,-1210,703
3903,3903,0,96,-1210,703
3904,3904,0,96,-1210,703
3905,3905,0,96,-1210,703
3906,3906,0,96,-1210,703
3907,3907,0,96,-1210,703
3908,3908,0,96,-1210,703
3909,3909,0,96,-1210,703
3910,3910,0,96,-1210,703
3911,3911,0,96,-1210,703
3912,3912,0,96,-1210,703
3913,3913,0,96,-1210,703
3914,3914,0,96,-1210,703
3915,3915,0,96,-1210,703
3916,3916,0,96,-1210,703
3917,3917,0,96,-1210,703
3918,3918,0,96,-1210,703
3919,3919,0,96,-1210,703
3920,3920,0,96,-1210,703
